position	COMBINED_rate(cM/Mb)	Genetic_Map(cM)
1090803	24.019771	3.802345
1093453	24.019771	3.865997
1095061	20.027666	3.904621
1095122	17.547827	3.905843
1095151	1.526695	3.906352
1095336	1.522570	3.906634
1095514	1.438427	3.906905
1095581	1.350824	3.907002
1095716	1.334118	3.907184
1095738	1.322038	3.907213
1095753	1.308117	3.907233
1096529	1.395148	3.908248
1098066	1.528871	3.910393
1098809	2.900763	3.911529
1098917	3.721260	3.911842
1099701	4.111861	3.914759
1100792	8.649280	3.919245
1101992	1.614255	3.929625
1102211	1.439551	3.929978
1102728	1.464051	3.930722
1103465	1.667641	3.931801
1107035	1.486328	3.937755
1107160	0.379109	3.937941
1110829	0.372392	3.939332
1114119	0.312613	3.940557
1116117	0.265915	3.941181
1119019	0.256859	3.941953
1121780	0.256965	3.942662
1121831	0.256989	3.942675
1122147	0.257082	3.942756
1123378	0.828721	3.943073
1123525	1.041387	3.943195
1123540	1.235911	3.943210
1123662	1.241806	3.943361
1124031	2.692618	3.943819
1124053	4.808234	3.943879
1124630	6.931584	3.946653
1124835	7.580603	3.948074
1124871	7.610301	3.948347
1126802	1.234875	3.963042
1127615	1.016319	3.964046
1127720	0.886718	3.964153
1127876	0.762008	3.964291
1128191	0.763079	3.964531
1130284	0.763070	3.966129
1130986	0.846571	3.966664
1131981	1.480443	3.967507
1132637	1.487550	3.968478
1136223	1.495605	3.973812
1136944	1.495918	3.974890
1146100	1.492810	3.988587
1152656	1.480749	3.998374
1163934	1.481754	4.015074
1165172	1.484579	4.016908
1170445	1.495076	4.024736
1175396	1.496291	4.032138
1181717	1.516304	4.041597
1183851	9.636412	4.044832
1185546	9.636158	4.061166
1185924	9.637856	4.064809
1189482	13.764895	4.099100
1189540	13.765290	4.099898
1199815	10.408286	4.241337
1200713	1.509918	4.250683
1207238	1.180291	4.260536
1209714	0.608016	4.263458
1211542	0.494767	4.264569
1214657	0.409141	4.266111
1218523	0.389153	4.267692
1221545	0.413030	4.268868
1224259	0.416179	4.269989
1224470	0.421313	4.270077
1224627	0.464625	4.270143
1233597	0.501680	4.274311
1233681	0.555116	4.274353
1238899	8.479341	4.277250
1242574	8.711985	4.308411
1245700	8.712912	4.335645
1250109	8.709674	4.374060
1251781	8.709711	4.388623
1262248	8.682761	4.479787
1262978	5.791687	4.486126
1263299	2.698838	4.487985
1266334	2.665899	4.496176
1271274	2.679248	4.509345
1271529	2.678887	4.510029
1277275	3.283849	4.525421
1283615	5.026231	4.546241
1283757	5.983692	4.546955
1289552	7.939118	4.581630
1291620	8.290567	4.598048
1291667	8.664988	4.598438
1293823	8.785434	4.617120
1294199	9.012332	4.620423
1302265	9.030082	4.693117
1302460	9.050286	4.694877
1302839	9.070555	4.698307
1304349	9.070837	4.712004
1308057	9.072419	4.745639
1309369	9.055381	4.757542
1309427	9.054592	4.758067
1309647	9.054592	4.760059
1309865	9.054592	4.762033
1310136	9.052162	4.764487
1310497	8.136599	4.767754
1310537	7.191325	4.768080
1310821	5.741077	4.770122
1310872	3.554036	4.770415
1311120	2.717176	4.771296
1311537	2.192029	4.772429
1311964	1.986909	4.773365
1312728	1.975318	4.774883
1313069	1.765767	4.775557
1313763	1.772615	4.776783
1316638	1.750179	4.781879
1318707	1.744527	4.785500
1322312	1.719903	4.791789
1325150	1.894090	4.796670
1328373	3.765262	4.802775
1329440	4.119115	4.806792
1334728	8.783517	4.828574
1336506	9.149589	4.844191
1339058	15.588105	4.867541
1340060	18.795965	4.883160
1341509	18.882072	4.910396
1348164	8.170616	5.036056
1348184	0.406826	5.036219
1350581	0.406861	5.037194
1351916	0.408705	5.037737
1357082	0.473636	5.039849
1357496	0.589654	5.040045
1357830	1.318169	5.040242
1358726	1.350725	5.041423
1359281	0.562421	5.042173
1360082	0.488805	5.042623
1360575	0.484903	5.042864
1361793	0.492408	5.043455
1362613	0.487705	5.043858
1364187	0.487615	5.044626
1364306	0.461027	5.044684
1365524	0.461176	5.045246
1365608	0.453664	5.045284
1365620	0.444394	5.045290
1366545	0.444009	5.045701
1366979	0.443519	5.045894
1366994	0.443609	5.045900
1367022	0.444084	5.045913
1367226	0.446632	5.046003
1367481	0.445343	5.046117
1367672	0.444727	5.046202
1368398	0.445144	5.046525
1369702	0.445123	5.047106
1370526	0.459566	5.047472
1370675	0.476324	5.047541
1371354	0.504757	5.047864
1372132	0.491367	5.048257
1372395	0.487507	5.048386
1372441	0.481369	5.048409
1374641	0.479837	5.049468
1375355	1.252992	5.049810
1376723	2.125438	5.051524
1383649	2.125243	5.066245
1384246	2.124918	5.067514
1384690	0.462060	5.068457
1387299	0.873357	5.069663
1388538	0.897671	5.070745
1389517	0.897855	5.071624
1390243	0.895864	5.072276
1391059	0.896396	5.073007
1391235	0.896264	5.073164
1391809	0.936707	5.073679
1396404	0.947619	5.077983
1399723	0.948525	5.081128
1400555	0.948008	5.081917
1400866	0.445139	5.082212
1410493	0.418559	5.086498
1413574	0.303592	5.087787
1415287	0.280825	5.088307
1415875	0.259893	5.088472
1421762	0.259513	5.090002
1424888	0.469955	5.090814
1425448	0.589978	5.091077
1427260	0.607930	5.092146
1427368	0.620040	5.092211
1432821	0.630105	5.095592
1433989	0.729875	5.096328
1434135	0.847431	5.096435
1435771	0.977877	5.097821
1436874	1.697290	5.098900
1442970	1.699024	5.109247
1444419	1.698357	5.111709
1448180	1.697166	5.118096
1451400	1.727418	5.123561
1455903	1.743047	5.131340
1457875	4.361164	5.134777
1459424	4.623746	5.141532
1460036	4.723171	5.144362
1460473	4.797039	5.146426
1460998	4.849944	5.148944
1463265	4.856805	5.159939
1471750	4.878016	5.201149
1472007	4.904708	5.202403
1473152	4.907594	5.208019
1473196	4.912297	5.208235
1473917	4.911037	5.211777
1474771	4.903201	5.215971
1475391	4.761026	5.219011
1476432	4.229109	5.223967
1481481	1.806873	5.245320
1488147	1.749584	5.257364
1489080	1.002207	5.258997
1495634	1.144967	5.265565
1496384	1.185424	5.266424
1497060	0.983200	5.267225
1497121	0.804421	5.267285
1502273	0.805967	5.271429
1505874	6.622123	5.274332
1507483	11.498233	5.284987
1512093	11.498233	5.337994
1512963	11.463030	5.347997
1518201	8.586981	5.408040
1518370	3.618144	5.409492
1521768	3.611452	5.421786
1525307	3.900258	5.434567
1526267	7.303014	5.438311
1526470	7.335411	5.439794
1526539	7.347952	5.440300
1526613	7.371648	5.440844
1529385	7.424452	5.461278
1529423	7.464473	5.461560
1530033	7.467150	5.466113
1530060	7.449976	5.466315
1533972	7.374356	5.495459
1535349	7.411205	5.505614
1535945	7.422224	5.510031
1536534	7.371504	5.514402
1537467	4.934239	5.521280
1538107	4.804195	5.524438
1538411	4.364666	5.525898
1538945	4.292299	5.528229
1539001	4.213839	5.528470
1539267	4.188250	5.529590
1539782	4.203298	5.531747
1540506	5.036490	5.534791
1542522	7.242827	5.544944
1542718	7.901961	5.546364
1546180	13.777416	5.573720
1546944	17.832632	5.584246
1550650	5.787729	5.650334
1562643	0.797161	5.719746
1572369	0.737345	5.727499
1576073	0.732929	5.730231
1577117	0.730042	5.730996
1577208	0.725514	5.731062
1580189	0.575821	5.733225
1580334	0.437767	5.733308
1581040	0.370502	5.733617
1586274	0.369357	5.735557
1589064	0.423712	5.736587
1589107	0.485931	5.736605
1593540	0.588458	5.738760
1599869	0.588133	5.742484
1600035	0.699753	5.742581
1610556	0.699584	5.749944
1618908	0.699635	5.755787
1620998	0.700650	5.757249
1622372	0.698984	5.758211
1622784	0.699118	5.758499
1624527	0.699789	5.759718
1625383	0.699654	5.760317
1629468	0.698851	5.763175
1630341	0.690233	5.763785
1630785	0.690273	5.764092
1633806	0.690254	5.766177
1633923	0.658971	5.766258
1634595	0.621787	5.766701
1638919	0.602878	5.769389
1640535	0.598293	5.770363
1641898	0.578530	5.771179
1642507	0.567003	5.771531
1642781	0.558268	5.771687
1646712	0.624625	5.773881
1650134	2.511560	5.776019
1658998	10.172723	5.798281
1668161	10.172720	5.891494
1673509	10.049466	5.945897
1673775	8.160857	5.948571
1673793	6.622151	5.948717
1675517	3.124182	5.960134
1676419	2.627945	5.962952
1676841	1.806885	5.964061
1679406	1.554808	5.968696
1682776	1.750009	5.973935
1683996	1.749312	5.976070
1684137	3.969027	5.976317
1684746	4.581536	5.978734
1685552	4.676397	5.982427
1689171	5.188960	5.999351
1690612	5.453344	6.006828
1690706	5.532988	6.007341
1690895	5.653827	6.008386
1691725	5.747894	6.013079
1695056	5.710354	6.032225
1695176	5.657844	6.032911
1697633	5.654813	6.046812
1699146	5.655887	6.055368
1699246	5.647728	6.055933
1699510	5.632377	6.057424
1707375	4.847851	6.101723
1707526	3.886215	6.102455
1708294	3.573627	6.105440
1709658	2.683237	6.110314
1711400	2.666080	6.114988
1712898	6.015856	6.118982
1713143	7.151375	6.120456
1714393	8.484998	6.129395
1716865	8.443394	6.150370
1720332	8.432645	6.179643
1723570	8.408016	6.206948
1728998	7.780802	6.252587
1735218	7.461424	6.300983
1735402	7.167696	6.302356
1739275	4.410493	6.330117
1743329	4.438533	6.347997
1744203	4.436707	6.351876
1744226	4.432917	6.351978
1745610	10.700876	6.358113
1752955	11.769957	6.436711
1763776	11.767905	6.564074
1763789	11.764400	6.564227
1763924	11.764400	6.565815
1764143	11.764400	6.568392
1765017	11.672458	6.578674
1765252	10.499807	6.581417
1765297	6.278208	6.581889
1765338	3.943230	6.582147
1765486	3.602606	6.582730
1765502	3.185354	6.582788
1766051	2.521563	6.584537
1766073	2.521022	6.584592
1766677	1.809650	6.586115
1766737	1.077108	6.586223
1770750	1.077835	6.590546
1773353	1.103211	6.593351
1773999	8.156861	6.594064
1777092	17.399496	6.619293
1780509	13.623375	6.678747
1780574	4.580401	6.679633
1781003	1.350059	6.681598
1781879	1.347502	6.682781
1782189	1.356203	6.683198
1782798	1.410364	6.684024
1783146	1.495693	6.684515
1783794	1.824874	6.685484
1784086	1.886008	6.686017
1784211	1.940075	6.686253
1784890	1.945972	6.687570
1784944	1.950044	6.687675
1786765	2.034151	6.691226
1792190	5.809522	6.702262
1792997	5.854237	6.706950
1796166	5.695982	6.725502
1802433	8.208728	6.761199
1805504	8.244583	6.786408
1806748	8.182167	6.796664
1807018	4.629121	6.798873
1808683	3.400571	6.806581
1808863	2.329481	6.807193
1809598	2.345315	6.808905
1809836	2.335491	6.809463
1810098	2.309306	6.810075
1811130	2.057687	6.812458
1811547	1.927465	6.813316
1811603	1.683954	6.813424
1812521	1.074298	6.814970
1812682	0.319358	6.815143
1817866	0.238026	6.816798
1819125	0.233960	6.817098
1822668	0.185527	6.817927
1826112	0.182758	6.818566
1826164	0.180087	6.818576
1828948	0.182327	6.819077
1832317	0.185746	6.819691
1833338	0.187945	6.819881
1834029	0.190821	6.820011
1835784	0.201792	6.820346
1837061	0.235026	6.820603
1839483	0.235607	6.821172
1843493	0.238171	6.822117
1843626	0.239184	6.822149
1847698	0.239262	6.823123
1848957	0.242627	6.823424
1851084	2.384302	6.823940
1852494	2.394491	6.827302
1852692	1.247683	6.827776
1858183	2.085665	6.834627
1859390	2.047358	6.837145
1860147	0.346225	6.838694
1864601	0.743396	6.840237
1865901	0.460773	6.841203
1867912	0.391971	6.842130
1871341	0.382586	6.843474
1873720	0.380891	6.844384
1876566	0.375809	6.845468
1880343	0.374001	6.846887
1882762	0.374190	6.847792
1887364	0.392189	6.849514
1891992	0.833939	6.851329
1893464	0.903690	6.852557
1903208	0.799666	6.861362
1904612	0.788841	6.862485
1910106	0.588835	6.866819
1916392	0.586008	6.870520
1916427	0.582361	6.870541
1916450	0.575489	6.870554
1917925	0.577280	6.871403
1920239	3.880232	6.872739
1920289	8.334058	6.872933
1920342	10.469342	6.873374
1920712	22.797386	6.877248
1922215	22.836545	6.911513
1922599	22.838154	6.920282
1922939	22.837468	6.928047
1924653	2.843449	6.967190
1925970	2.086008	6.970935
1926027	1.226794	6.971054
1928709	1.287172	6.974344
1929169	1.407987	6.974936
1929478	1.095226	6.975371
1931642	0.408295	6.977741
1932798	0.368287	6.978213
1933930	0.357578	6.978630
1936672	0.380271	6.979611
1936848	0.413616	6.979678
1937178	1.057095	6.979814
1937193	1.692403	6.979830
1937457	0.552580	6.980277
1943449	0.534964	6.983588
1948701	0.532879	6.986398
1950042	0.528770	6.987112
1951551	0.524429	6.987910
1952090	0.523819	6.988193
1956035	0.530566	6.990259
1959242	0.545253	6.991961
1960031	0.563319	6.992391
1960927	0.555578	6.992896
1961006	0.548565	6.992940
1961474	0.542745	6.993196
1961893	0.542718	6.993424
1965835	0.542828	6.995563
1965915	0.543306	6.995607
1966232	0.543435	6.995779
1969477	0.542480	6.997542
1970021	0.541699	6.997837
1973732	0.537907	6.999848
1975217	0.536115	7.000646
1976640	0.560762	7.001409
1978397	0.850911	7.002395
1981393	1.222704	7.004944
1981728	1.391814	7.005353
1981999	1.501061	7.005731
1985526	1.525945	7.011025
1985912	1.548190	7.011614
1986455	1.550680	7.012455
1989480	1.554349	7.017145
1989867	1.555437	7.017747
1990309	1.556836	7.018434
1993444	0.416175	7.023315
1996312	0.417189	7.024509
1997729	13.435855	7.025100
2006285	13.389860	7.140057
2013203	13.254339	7.232688
2014037	8.677213	7.243742
2021909	4.528541	7.312049
2028985	1.067005	7.344093
2030512	1.053996	7.345722
2032148	1.048087	7.347447
2033656	1.017226	7.349027
2038819	0.925527	7.354279
2043271	0.917584	7.358400
2044175	0.908658	7.359229
2044471	0.900280	7.359498
2048598	1.107156	7.363214
2049314	2.775248	7.364006
2050823	6.043967	7.368194
2053994	6.042468	7.387360
2057907	5.904226	7.411004
2059585	2.490400	7.420911
2059863	2.378559	7.421603
2061715	2.323006	7.426009
2064016	1.981422	7.431354
2064619	1.672888	7.432549
2065196	0.877489	7.433514
2069944	0.803871	7.437680
2073354	0.798438	7.440421
2073466	0.797636	7.440511
2074594	0.796599	7.441410
2075666	0.796732	7.442264
2078488	0.833198	7.444513
2080051	1.025157	7.445815
2082678	1.787300	7.448508
2087835	1.807640	7.457725
2090685	3.473350	7.462877
2094592	3.468270	7.476447
2097832	48.296424	7.487685
2097986	67.984255	7.495122
2098015	72.066901	7.497094
2099250	72.066901	7.586096
2099362	72.066901	7.594168
2099820	0.416208	7.627175
2100346	0.348082	7.627394
2103186	0.348097	7.628382
2103941	0.348225	7.628645
2103962	0.348529	7.628652
2106333	0.348849	7.629479
2106696	0.348660	7.629605
2109019	0.402493	7.630415
2109157	0.459135	7.630471
2109667	0.459051	7.630705
2110019	0.349715	7.630866
2110746	0.332798	7.631121
2111382	0.332499	7.631332
2113273	0.308534	7.631961
2113518	0.283271	7.632037
