position	COMBINED_rate(cM/Mb)	Genetic_Map(cM)
20615820	1.437950	1.897832
20615938	1.437648	1.898002
20616671	1.582519	1.899056
20623031	2.427696	1.909120
20623456	2.607711	1.910152
20623640	2.825198	1.910632
20625279	8.599336	1.915263
20625301	9.716748	1.915452
20626152	9.716838	1.923721
20626636	9.684735	1.928424
20626833	9.250210	1.930332
20629975	8.887922	1.959396
20848144	8.570987	3.898465
20848165	8.211164	3.898645
20849232	8.209137	3.907406
20849338	8.207597	3.908276
20849804	8.202702	3.912101
20849822	8.198699	3.912249
20850000	8.196913	3.913708
20850400	8.195910	3.916987
20850768	8.197536	3.920003
20851229	8.200185	3.923782
20852150	13.874778	3.931334
20852893	13.874778	3.941643
20853545	13.874794	3.950690
20853675	13.871550	3.952493
20855389	13.871550	3.976269
20855970	11.078400	3.984328
20856021	8.790102	3.984893
20856140	8.790102	3.985939
20858324	8.790102	4.005137
20858554	8.790102	4.007159
20859667	8.580879	4.016942
20860281	8.580879	4.022211
20860301	8.492363	4.022382
20860332	8.428861	4.022646
20866374	8.428861	4.073573
20867793	8.428942	4.085533
20869037	8.429015	4.096019
20869624	8.429140	4.100967
20871836	8.429511	4.119612
20873304	8.429737	4.131987
20875792	8.430876	4.152960
20879638	8.433964	4.185385
20886002	8.433966	4.239059
20886818	8.437980	4.245941
20889191	8.442389	4.265964
20893803	8.820010	4.304900
20893840	10.745436	4.305227
20935088	18.367863	4.748455
20935559	18.367863	4.757106
20935738	18.355374	4.760394
20941621	18.280809	4.868378
20942052	18.366034	4.876257
20942441	18.762781	4.883402
20943691	18.367031	4.906855
20944082	18.367031	4.914037
20944120	18.355366	4.914735
20945554	18.163281	4.941056
20947078	18.368175	4.968737
20947201	18.396767	4.970996
20948395	18.582750	4.992962
20948405	18.617368	4.993148
20949439	18.573350	5.012398
20949489	18.487490	5.013327
20957232	18.475559	5.156476
20957247	18.475559	5.156753
20958008	18.937222	5.170813
20968760	21.234263	5.374426
20984254	21.727515	5.703429
20994565	21.704958	5.927462
20997208	21.770706	5.984828
21005843	21.581999	6.172818
21008721	21.733027	6.234931
21008873	21.733027	6.238234
21011147	21.731744	6.287655
21012075	19.546094	6.307822
21012524	18.181666	6.316599
21012818	17.482239	6.321944
21012906	8.142055	6.323482
21013155	8.109487	6.325510
21015146	8.186689	6.341656
21015971	8.112926	6.348410
21018494	8.126076	6.368879
21025688	8.046940	6.427338
21028922	11.249808	6.453362
21042575	8.388098	6.606955
21044637	8.838432	6.624251
21046940	8.882781	6.644606
21047513	8.836517	6.649696
21047525	8.837061	6.649802
21047986	9.044430	6.653876
21049268	9.034227	6.665471
21053229	9.035646	6.701256
21053427	9.042385	6.703045
21055641	9.041703	6.723065
21056434	8.858106	6.730235
21057975	8.507217	6.743885
21060392	8.050947	6.764447
21060774	7.991399	6.767522
21062213	6.843494	6.779022
21072035	0.908888	6.846239
21077973	0.924952	6.851636
21079428	0.922694	6.852982
21084659	1.057431	6.857808
21088690	1.134805	6.862071
21088704	2.134968	6.862087
21089591	2.680743	6.863980
21090481	3.572344	6.866366
21090695	3.814507	6.867131
21090996	3.780573	6.868279
21091493	3.803070	6.870158
21092171	3.893454	6.872736
21093314	8.866908	6.877186
21093444	8.904097	6.878339
21093959	13.141819	6.882925
21094249	13.561812	6.886736
21094296	13.992918	6.887373
21094332	14.376375	6.887877
21094539	14.491026	6.890853
21094635	14.471225	6.892244
21094758	14.407517	6.894024
21094802	14.305540	6.894658
21095175	14.226415	6.899994
21095692	14.225952	6.907349
21095960	14.225952	6.911162
21096127	14.194130	6.913537
21096276	14.163531	6.915652
21096298	14.163531	6.915964
21096375	14.161498	6.917054
21096680	13.863648	6.921374
21097173	12.149951	6.928208
21099031	12.108048	6.950783
21099238	11.871325	6.953289
21099844	9.970572	6.960483
21100224	10.475687	6.964272
21100729	10.166894	6.969562
21100824	8.739085	6.970528
21101207	8.480865	6.973875
21101578	8.394734	6.977022
21101744	8.382844	6.978415
21101950	8.304222	6.980142
21102101	8.275558	6.981396
21102118	8.225051	6.981537
21103578	8.270547	6.993545
21103631	8.325814	6.993984
21103939	8.350097	6.996548
21104255	8.370925	6.999187
21104519	8.366868	7.001397
21104524	8.357180	7.001438
21105414	8.366110	7.008876
21105671	8.308125	7.011026
21105848	2.832157	7.012497
21105997	2.727951	7.012919
21106576	2.436091	7.014498
21106844	0.448457	7.015151
21111162	0.441125	7.017088
21113870	0.441459	7.018282
21114779	0.443280	7.018684
21114791	2.108627	7.018689
21115056	4.404574	7.019248
21116468	4.404284	7.025467
21118557	4.421380	7.034667
21118698	4.425494	7.035291
21118754	4.436139	7.035539
21118783	4.436139	7.035667
21119051	4.471921	7.036856
21120473	4.527944	7.043215
21120924	4.752117	7.045257
21122672	5.201144	7.053564
21124743	5.226380	7.064336
21125139	5.611066	7.066405
21127338	5.598546	7.078744
21130927	5.593017	7.098837
21131746	5.598314	7.103418
21131976	5.890306	7.104706
21132169	9.951226	7.105842
21132200	9.951226	7.106151
21132611	9.983599	7.110241
21132886	9.983599	7.112986
21133655	9.969380	7.120664
21133724	9.916286	7.121352
21133748	9.915242	7.121590
21133803	9.915242	7.122135
21134398	4.599617	7.128034
21137651	4.599617	7.142997
21138490	4.599810	7.146856
21139286	4.599790	7.150518
21142970	4.616153	7.167463
21147565	4.616153	7.188674
21148247	4.814521	7.191823
21149368	5.049398	7.197220
21149774	5.081274	7.199270
21150680	5.077313	7.203873
21150893	5.077313	7.204955
21151150	5.077313	7.206260
21151153	5.077969	7.206275
21151217	5.078872	7.206600
21152653	5.087467	7.213893
21153530	5.084966	7.218355
21155465	5.084966	7.228194
21155771	5.311146	7.229750
21155916	5.311146	7.230520
21156069	5.548977	7.231333
21156134	5.682172	7.231694
21156210	0.000000	7.232126
21156757	0.000000	7.232126
21156865	0.000000	7.232126
21157510	0.000000	7.232126
21157664	0.000000	7.232126
21157793	0.000000	7.232126
21157836	0.000000	7.232126
21158140	0.000000	7.232126
21159018	0.000000	7.232126
21159138	0.000000	7.232126
21159229	0.000000	7.232126
21159452	0.000000	7.232126
21159538	0.000000	7.232126
21159666	0.000000	7.232126
21160119	0.000000	7.232126
21160150	0.000000	7.232126
21160198	0.000000	7.232126
21160207	0.000000	7.232126
21160269	0.000000	7.232126
21160566	0.000000	7.232126
21160700	0.000000	7.232126
21161340	0.000000	7.232126
21161886	0.000000	7.232126
21161996	0.000000	7.232126
21162117	0.000000	7.232126
21162132	0.000000	7.232126
21162752	0.000000	7.232126
21163062	0.000000	7.232126
21163181	0.000000	7.232126
21163304	0.000000	7.232126
21163475	0.000000	7.232126
21164366	0.000000	7.232126
21165238	0.000000	7.232126
21165320	0.000000	7.232126
21165698	0.000000	7.232126
21165737	0.000000	7.232126
21165983	0.000000	7.232126
21166028	0.000000	7.232126
21166619	0.000000	7.232126
21167380	0.000000	7.232126
21168093	0.000000	7.232126
21168165	0.000000	7.232126
21168393	0.000000	7.232126
21194041	0.000000	7.232126
21194112	0.000000	7.232126
21200251	0.000000	7.232126
21200316	0.000000	7.232126
21200436	0.000000	7.232126
21200585	0.000000	7.232126
21200811	0.000000	7.232126
21200949	0.000000	7.232126
21902403	0.000000	7.232126
21902583	0.000000	7.232126
21903857	0.000000	7.232126
21904061	0.000000	7.232126
21905819	0.000000	7.232126
21906984	0.000000	7.232126
21907447	0.000000	7.232126
21907806	0.000000	7.232126
21908818	0.000000	7.232126
21909391	0.000000	7.232126
21910084	0.000000	7.232126
21911073	0.000000	7.232126
21911450	0.000000	7.232126
21911653	0.000000	7.232126
21911920	0.000000	7.232126
21912815	0.000000	7.232126
21912995	0.000000	7.232126
21913346	0.000000	7.232126
21913683	0.000000	7.232126
21915024	0.000000	7.232126
21915172	0.000000	7.232126
21915540	0.000000	7.232126
21916609	0.000000	7.232126
21917727	0.000000	7.232126
21917755	0.000000	7.232126
21919010	0.000000	7.232126
21921444	0.000000	7.232126
21921516	0.000000	7.232126
21922038	0.000000	7.232126
21922340	0.000000	7.232126
21923827	0.000000	7.232126
21924489	0.000000	7.232126
21924962	0.000000	7.232126
21926657	0.000000	7.232126
21928325	0.000000	7.232126
21928429	0.000000	7.232126
21929069	0.000000	7.232126
21929642	0.000000	7.232126
21929651	0.000000	7.232126
21929873	0.000000	7.232126
21929986	0.000000	7.232126
21930458	0.000000	7.232126
21933338	0.000000	7.232126
21934350	0.000000	7.232126
21934614	0.000000	7.232126
21935439	0.000000	7.232126
21936296	0.000000	7.232126
21936786	0.000000	7.232126
21936861	0.000000	7.232126
21937313	0.000000	7.232126
21937419	18.381880	7.232126
21937592	18.381032	7.235306
21938006	18.381032	7.242915
21938182	18.379839	7.246150
21939744	18.378432	7.274860
21939917	18.376119	7.278039
21940156	18.374090	7.282431
21940185	18.374090	7.282964
21940217	18.371223	7.283552
21940227	18.367863	7.283736
21941219	18.367863	7.301957
21941270	17.555203	7.302893
22041650	11.151362	9.065085
22042036	11.388753	9.069389
22042331	11.324265	9.072749
22042644	6.661336	9.076293
22115025	10.295370	9.558447
22287131	4.700549	11.330342
22296985	4.484686	11.376662
22297158	4.228587	11.377437
22297220	3.972418	11.377700
22297279	4.054147	11.377934
22298310	4.014654	11.382114
22298333	3.957040	11.382206
22299434	4.004541	11.386563
22299635	4.039796	11.387368
22300191	3.992362	11.389614
22300290	3.962430	11.390009
22300580	3.940475	11.391158
22300588	3.910821	11.391190
22302097	3.914120	11.397091
22302358	3.924923	11.398113
22303634	4.084236	11.403121
22304413	4.121629	11.406303
22304644	4.176426	11.407255
22304842	4.263429	11.408082
22305055	4.394911	11.408990
22305094	4.489646	11.409161
22305173	4.488965	11.409516
22305773	4.491542	11.412209
22306152	4.497362	11.413912
22306403	4.501068	11.415040
22306775	4.504443	11.416715
22306971	4.491763	11.417598
22307996	4.352961	11.422202
22309176	0.950940	11.427338
22309486	0.865016	11.427633
22309726	0.442237	11.427841
22315181	3.855378	11.430253
22315389	3.868926	11.431055
22315545	4.062679	11.431658
22315650	3.468673	11.432085
22315744	1.347827	11.432411
22318557	3.588467	11.436203
22318963	7.613060	11.437659
22319253	12.211162	11.439867
22319389	12.594077	11.441528
22319483	12.634450	11.442712
22319565	12.644649	11.443748
22319781	12.652229	11.446479
22319825	12.651607	11.447036
22320057	12.220698	11.449971
22320308	12.222543	11.453038
22320361	12.222543	11.453686
22320432	12.137100	11.454554
22320466	10.878926	11.454967
22320531	2.007155	11.455674
22320818	1.079660	11.456250
22321040	1.070833	11.456489
22321114	0.903683	11.456569
22324987	0.932063	11.460069
22325917	1.086846	11.460935
22327771	2.402054	11.462950
22327796	2.426433	11.463011
22328668	2.483767	11.465126
22328685	2.640800	11.465169
22329445	2.637076	11.467176
22329789	3.700831	11.468083
22330193	4.058909	11.469578
22330231	4.422785	11.469732
22330409	4.367286	11.470519
22330446	4.281374	11.470681
22330871	4.280314	11.472501
22331179	4.270536	11.473819
22331565	4.138808	11.475467
22331618	3.623146	11.475687
22332352	3.475433	11.478346
22332751	2.655273	11.479733
22333948	2.595936	11.482911
22333949	2.545906	11.482914
22334064	2.391135	11.483207
22334255	1.140713	11.483663
22339320	1.574705	11.489441
22340626	2.500215	11.491497
22342413	2.535047	11.495965
22342585	2.536892	11.496401
22344570	2.531217	11.501437
22344879	2.516713	11.502219
22345832	2.516894	11.504618
22346105	2.510159	11.505305
22346849	2.510403	11.507172
22351239	2.533626	11.518193
22351260	2.544759	11.518246
22351304	2.551828	11.518358
22351504	2.508479	11.518869
22354137	2.510212	11.525473
22354293	2.510260	11.525865
22355162	2.510667	11.528046
22362703	3.608067	11.546979
22364809	3.693957	11.554578
22364866	3.710778	11.554789
22366430	3.720625	11.560592
22366611	3.726185	11.561266
22366778	3.731289	11.561888
22366785	3.730936	11.561914
22366806	3.735300	11.561992
22367223	3.735340	11.563550
22367468	3.738369	11.564465
22368110	3.739732	11.566865
22368135	3.741315	11.566959
22368376	3.741839	11.567860
22368862	3.741986	11.569679
22369248	3.739242	11.571123
22369861	3.740757	11.573415
22369928	3.740832	11.573666
22370450	3.708423	11.575619
22371019	3.678918	11.577729
22371265	3.489378	11.578634
22371496	2.758955	11.579440
22371864	2.759431	11.580455
22372314	2.653150	11.581697
22373286	2.652850	11.584276
22373341	2.652714	11.584422
22374294	2.760019	11.586950
22374494	2.760019	11.587502
22375040	2.799362	11.589009
22375470	2.850613	11.590212
22376001	2.868482	11.591726
22376512	2.901837	11.593192
22377207	2.905713	11.595209
22378291	3.359513	11.598358
22379087	3.359513	11.601033
22379098	4.426298	11.601070
22379288	4.426298	11.601911
22379380	4.500898	11.602318
22380045	4.528326	11.605311
22380208	4.529017	11.606049
22380932	4.530646	11.609328
22381641	4.530646	11.612540
22381803	4.530545	11.613274
22381901	4.531184	11.613718
22381986	4.520738	11.614103
22383292	4.513188	11.620007
22383656	4.464313	11.621650
22384062	4.415182	11.623463
22384378	3.979925	11.624858
22384427	3.551063	11.625053
22384960	3.338302	11.626946
22385098	3.131228	11.627406
22386123	2.143511	11.630616
22387396	1.365802	11.633345
22390277	1.131785	11.637279
22393501	1.030610	11.640928
22409529	6.824207	11.657447
22409876	8.096717	11.659815
22410067	8.099858	11.661361
22410242	8.103854	11.662779
22410261	8.096679	11.662933
22410284	8.085830	11.663119
22410343	7.753307	11.663596
22410885	6.978741	11.667798
22411094	2.649580	11.669257
22413825	2.625228	11.676493
22413954	2.661730	11.676832
22414580	2.664365	11.678498
22415254	2.660486	11.680294
22415899	2.658068	11.682010
22420461	2.663597	11.694136
22420515	2.663762	11.694280
22421224	2.663401	11.696168
22421476	2.666968	11.696839
22421649	2.667257	11.697301
22421763	2.670936	11.697605
22422348	2.324524	11.699167
22422545	2.085713	11.699625
22423059	1.987147	11.700697
22423147	1.906347	11.700872
22424001	1.905565	11.702500
22424179	1.904641	11.702839
22426469	1.904717	11.707201
22426858	9.874765	11.707942
22427047	11.775310	11.709808
22427399	11.812375	11.713953
22427598	11.797635	11.716304
22427629	11.777393	11.716670
22427633	11.776730	11.716717
22427965	11.776730	11.720627
22427966	11.059594	11.720638
22428191	9.147567	11.723127
22428234	9.148787	11.723520
22428593	9.129722	11.726805
22428919	8.615412	11.729781
22428944	8.016359	11.729996
22429856	8.016359	11.737307
22430174	8.016359	11.739856
22431980	8.018277	11.754334
22432157	8.018900	11.755753
22432635	8.017962	11.759586
22432772	8.017861	11.760685
22432896	8.018243	11.761679
22433716	8.018243	11.768254
22434849	8.017800	11.777338
22435546	8.016738	11.782927
22436782	8.015886	11.792836
22437418	8.013347	11.797934
22438244	8.006385	11.804553
22441009	8.016173	11.826690
22441555	7.921223	11.831067
22441711	7.754156	11.832303
22441821	7.459619	11.833156
22443139	7.143458	11.842988
22443931	7.143458	11.848645
22444739	7.039631	11.854417
22444975	6.976188	11.856079
22445166	7.008325	11.857411
22445614	3.206089	11.860551
22446371	2.377642	11.862978
22446668	1.924086	11.863684
22448405	1.909715	11.867026
22448752	1.755106	11.867689
22448946	1.747564	11.868029
22449059	1.579481	11.868227
22449137	1.324046	11.868350
22452011	1.324909	11.872155
22453535	1.306879	11.874174
22455504	1.307285	11.876748
22455538	1.307310	11.876792
22456542	1.293447	11.878105
22456623	1.282813	11.878209
22462665	3.955120	11.885960
22462859	4.000096	11.886727
22463177	3.999728	11.887999
22463268	3.978913	11.888363
22464556	2.668954	11.893488
22465102	1.929459	11.894945
22466002	1.573187	11.896682
22468503	2.699845	11.900617
22469103	2.705880	11.902236
22469110	2.714752	11.902255
22469765	2.469899	11.904034
22469925	1.561650	11.904429
22471692	1.561573	11.907188
22474916	1.573094	11.912223
22476169	1.584231	11.914194
22479081	1.616648	11.918807
22479487	3.428254	11.919463
22479749	3.542233	11.920362
22480672	3.556231	11.923631
22481274	3.089853	11.925772
22481769	2.601296	11.927301
22481892	1.960524	11.927621
22481978	1.547166	11.927790
22483277	1.546537	11.929800
22484353	1.530529	11.931464
22486677	2.914307	11.935021
22486763	5.804665	11.935271
22486878	6.874692	11.935939
22487672	13.391546	11.941397
22487838	13.391546	11.943620
22487930	13.391546	11.944852
22487981	13.394622	11.945535
22488140	13.388968	11.947665
22488239	13.388968	11.948991
22488519	12.032544	11.952740
22489171	12.032639	11.960585
22489497	5.377912	11.964507
22489557	5.335637	11.964830
22490018	1.354998	11.967290
22494756	1.357782	11.973710
22496866	1.360326	11.976575
22497265	1.359321	11.977118
22500642	1.359317	11.981708
22502870	1.358991	11.984737
22504198	1.360360	11.986541
22506831	1.361898	11.990123
22509131	1.367273	11.993255
22511322	1.372515	11.996251
22514794	1.390729	12.001017
22515081	1.413814	12.001416
22516384	1.424841	12.003258
22517210	1.433034	12.004435
22518743	1.498585	12.006632
22520067	1.510739	12.008616
22520340	1.595310	12.009028
22522798	1.609496	12.012949
22522883	1.884196	12.013086
22526105	4.190024	12.019157
22527553	4.404789	12.025224
22527567	5.257055	12.025286
22541104	5.034002	12.096451
22541614	4.692699	12.099018
22541631	4.191727	12.099098
22543296	4.133826	12.106077
22543969	3.833099	12.108859
22552603	3.819005	12.141954
22558508	3.824763	12.164505
22571367	4.193197	12.213688
22571817	4.513745	12.215575
22573165	4.580460	12.221659
22573873	4.596817	12.224902
22576118	4.619872	12.235222
22576190	4.648413	12.235555
22577420	4.648413	12.241272
22577776	4.649660	12.242927
22579116	4.652170	12.249158
22579754	4.654626	12.252126
22581058	4.656077	12.258195
22581573	4.663568	12.260593
22586826	7.862310	12.285091
22588019	12.665445	12.294471
22664036	7.641817	13.257260
22672120	5.262877	13.319036
22749649	5.451219	13.727062
22751742	5.480365	13.738471
22755185	4.542902	13.757340
22763396	4.540708	13.794642
22763479	4.593378	13.795019
22765573	4.857708	13.804638
22765683	6.391443	13.805172
22766161	9.076599	13.808227
22766685	9.156072	13.812983
22766821	9.153743	13.814228
22768701	9.135166	13.831437
22769771	9.133488	13.841212
22770994	9.111134	13.852382
22771884	8.985713	13.860491
22771924	8.894493	13.860851
22772747	8.889262	13.868171
22772887	8.568875	13.869415
22776551	5.160341	13.900812
22777875	5.155321	13.907644
22778880	2.851545	13.912825
22779976	2.807194	13.915950
22782175	1.128178	13.922123
22784067	0.954329	13.924258
22784095	0.807816	13.924285
22784266	0.733225	13.924423
22784483	0.738929	13.924582
22785617	0.744963	13.925420
22786910	0.746963	13.926383
22787103	0.746871	13.926527
22787579	0.745504	13.926883
22789021	0.744718	13.927958
22789198	0.743168	13.928090
22791431	1.854554	13.929749
22791922	3.692883	13.930660
22796388	3.712318	13.947152
22796596	23.701509	13.947924
22797909	46.978134	13.979044
22798544	46.978134	14.008875
22798709	46.978134	14.016627
22799908	35.899031	14.072954
22799945	3.570246	14.074282
22806621	0.405812	14.098117
22807998	0.401593	14.098676
22810682	0.397926	14.099753
22816713	0.224069	14.102153
22833118	0.131921	14.105829
22837143	0.089854	14.106360
22837753	0.056518	14.106415
22839971	0.053521	14.106540
22840644	0.051174	14.106576
22845128	0.050089	14.106806
22845241	0.049167	14.106811
22847512	0.049041	14.106923
22848771	0.049082	14.106985
22850389	0.049055	14.107064
22850789	0.049101	14.107084
22853997	0.049212	14.107241
22854437	0.049233	14.107263
22855942	0.049697	14.107337
22860243	0.211243	14.107551
22862555	0.288033	14.108039
22862603	0.358498	14.108053
22863001	0.364299	14.108196
22863262	0.362808	14.108291
22863817	0.363505	14.108492
22864854	0.367779	14.108869
22865499	0.371742	14.109106
22865671	0.374780	14.109170
22866498	0.375410	14.109480
22866621	0.376009	14.109527
22866646	0.376645	14.109536
22868262	0.377074	14.110145
22868301	0.377443	14.110159
22868668	0.377443	14.110298
22869547	0.377365	14.110630
22869764	0.377037	14.110711
22869804	0.377156	14.110727
22869860	0.377156	14.110748
22870276	0.376581	14.110905
22870800	0.374534	14.111102
22871248	0.373004	14.111270
22872798	0.372650	14.111848
22873325	0.375947	14.112044
22873784	0.624997	14.112217
22876052	0.414879	14.113634
22876258	2.301158	14.113720
22876889	0.712437	14.115172
22877035	0.712978	14.115276
22877725	0.658806	14.115768
22880726	1.740584	14.117745
22880986	2.915692	14.118197
22881938	20.885135	14.120973
22882240	20.891692	14.127280
22883542	20.891692	14.154481
22886225	2.829422	14.210534
22889356	2.829740	14.219393
22893917	0.344467	14.232299
22904312	0.427847	14.235880
22905570	0.655778	14.236418
22905631	0.841240	14.236458
22905647	1.027603	14.236472
22907319	1.265133	14.238190
22907561	1.293065	14.238496
22908262	2.143959	14.239402
22908279	2.725215	14.239439
22908392	2.764554	14.239747
22909207	2.757206	14.242000
22909421	2.682897	14.242590
22909947	2.719186	14.244001
22910324	2.760233	14.245026
22911376	2.972100	14.247930
22912141	23.528172	14.250204
22916162	10.532192	14.344810
22917596	4.699861	14.359914
22918281	1.922483	14.363133
22918379	0.533963	14.363321
22918657	0.525607	14.363470
22918960	0.523376	14.363629
22919415	0.522925	14.363867
22920025	0.522999	14.364186
22920718	0.523202	14.364549
22920901	0.523717	14.364644
22922449	0.524044	14.365455
22922576	0.525108	14.365522
22922698	0.525240	14.365586
22923914	0.523443	14.366224
22924097	0.522342	14.366320
22924144	0.519655	14.366345
22924484	0.516385	14.366521
22925605	0.510183	14.367100
22925624	0.503644	14.367110
22926229	0.489994	14.367415
22926727	0.478866	14.367659
22927167	0.471546	14.367869
22927952	0.467249	14.368240
22928533	0.467292	14.368511
22930067	0.422291	14.369228
22930184	0.382260	14.369277
22930844	0.372309	14.369530
22931008	0.366436	14.369591
22931445	0.364705	14.369751
22932380	0.364501	14.370092
22932511	0.364280	14.370140
22932646	0.364037	14.370189
22933304	0.364833	14.370428
22933317	0.365214	14.370433
22933418	0.366555	14.370470
22934925	2.211764	14.371022
22935635	2.379429	14.372593
22937188	2.398602	14.376288
22937838	2.399105	14.377847
22940670	7.804867	14.384641
22944560	23.312653	14.415002
22945405	23.312653	14.434701
22946061	23.312653	14.449994
22946944	23.312189	14.470580
22948004	14.376147	14.495290
22948024	4.788716	14.495578
22948429	4.553704	14.497517
22949828	4.549452	14.503888
22953581	4.554808	14.520962
22953820	4.561030	14.522051
22954359	4.567346	14.524509
22955013	4.534468	14.527496
22958104	2.949569	14.541512
22958758	1.364138	14.543441
22959131	0.919642	14.543950
22960447	0.802197	14.545160
22960499	0.695897	14.545202
22960700	0.705766	14.545342
22960868	0.852156	14.545460
22960938	0.989673	14.545520
22961219	1.194998	14.545798
22962184	0.512087	14.546951
22962965	0.423230	14.547351
22963253	0.370917	14.547473
22964125	0.367496	14.547797
22964647	0.365920	14.547989
22964970	0.363388	14.548107
22965214	0.358617	14.548195
22965525	0.355100	14.548307
22965658	0.351020	14.548354
22967644	9.078273	14.549051
22968294	9.605265	14.554952
22969232	6.658894	14.563962
22971564	1.247778	14.579490
22972196	1.068948	14.580279
22972294	0.977710	14.580384
22976461	1.167605	14.584458
22976911	7.268172	14.584983
22979559	7.216553	14.604229
22980385	7.187807	14.610190
22980967	1.640131	14.614374
22981426	1.436179	14.615126
22984844	1.394233	14.620035
22985688	1.534750	14.621212
22986435	2.502878	14.622358
22988260	2.844523	14.626926
22989918	2.845844	14.631642
22990345	1.133064	14.632858
22990854	0.898814	14.633434
22991030	0.899817	14.633593
22991234	0.882437	14.633776
22993214	0.895708	14.635523
22993485	0.910330	14.635766
22993882	0.915476	14.636127
22994492	0.909827	14.636686
22994595	0.894393	14.636780
22994700	0.880472	14.636874
22994921	0.870638	14.637068
22996213	0.870019	14.638193
22999857	1.305509	14.641363
22999878	1.688290	14.641391
23000272	1.697536	14.642056
23001452	1.711135	14.644059
23001584	1.708503	14.644285
23001691	1.706697	14.644468
23001783	1.699093	14.644625
23002053	1.699009	14.645083
23003403	1.698352	14.647377
23003463	1.697137	14.647479
23004417	1.697777	14.649098
23004574	1.697843	14.649365
23004893	1.547822	14.649906
23004957	1.547225	14.650005
23005202	0.969351	14.650384
23005381	0.745902	14.650558
23006707	0.552394	14.651547
23006984	0.372400	14.651700
23007107	0.223205	14.651746
23007309	0.222339	14.651791
23007868	0.222098	14.651915
