position	COMBINED_rate(cM/Mb)	Genetic_Map(cM)
19647854	0.780784	0.733472
19648358	0.788654	0.733865
19648515	0.803007	0.733989
19649260	0.815732	0.734587
19650530	7.530034	0.735623
19650695	3.036522	0.736866
19650816	0.309496	0.737233
19651133	0.264175	0.737331
19651236	0.225854	0.737359
19652741	0.221644	0.737698
19653357	0.221644	0.737835
19653531	0.228706	0.737874
19655333	0.212997	0.738286
19655407	0.195570	0.738301
19657432	0.455704	0.738697
19658702	0.394865	0.739276
19658933	0.353586	0.739367
19659081	0.357872	0.739420
19659975	1.000208	0.739740
19660118	1.662959	0.739883
19660271	2.727281	0.740137
19660641	2.527931	0.741146
19660665	2.283516	0.741207
19660702	2.112763	0.741291
19660878	2.063654	0.741663
19661493	2.061538	0.742932
19662154	2.135992	0.744295
19662557	2.340944	0.745156
19663323	2.410147	0.746949
19663864	2.430236	0.748253
19666481	2.423096	0.754613
19668059	2.419648	0.758437
19668347	2.403474	0.759133
19668871	2.322464	0.760393
19669152	1.270740	0.761045
19669725	1.266674	0.761774
19670142	1.132167	0.762302
19670163	0.983186	0.762326
19670296	0.795217	0.762456
19670326	0.654886	0.762480
19670339	0.451198	0.762489
19672902	0.451257	0.763645
19673402	1.192215	0.763871
19673450	2.078509	0.763928
19673981	2.709066	0.765032
19674313	0.871687	0.765931
19674601	0.372544	0.766182
19674788	0.065463	0.766252
19675226	0.148724	0.766280
19675324	1.063614	0.766295
19675536	0.532244	0.766520
19676012	0.019395	0.766774
19676181	0.004207	0.766777
19676470	0.004207	0.766778
19677307	0.004207	0.766782
19677421	0.004207	0.766782
19677758	0.004207	0.766784
19677808	0.004209	0.766784
19683972	0.004273	0.766810
19684053	0.004338	0.766810
19684391	0.004381	0.766812
19685523	0.004381	0.766817
19685813	0.004407	0.766818
19685838	0.004407	0.766818
19687702	0.008271	0.766826
19687814	0.012368	0.766827
19687999	0.018867	0.766829
19688889	6.113465	0.766846
19689042	0.104220	0.767782
19690076	0.087029	0.767889
19690302	0.993765	0.767909
19690836	1.457153	0.768440
19691387	2.491368	0.769243
19695396	0.734225	0.779231
19695409	0.533821	0.779240
19696294	0.646971	0.779713
19696315	0.647001	0.779726
19696575	0.140909	0.779894
19696913	0.099138	0.779942
19699296	0.099851	0.780178
19700059	0.125916	0.780254
19700252	0.781842	0.780279
19700783	0.223905	0.780694
19700922	0.143126	0.780725
19701025	0.105014	0.780740
19701503	0.106285	0.780790
19702018	0.107288	0.780845
19702579	0.108929	0.780905
19702686	0.108506	0.780916
19702915	0.109170	0.780941
19702924	0.109490	0.780942
19703557	0.112555	0.781012
19703657	0.115615	0.781023
19703826	0.120333	0.781042
19705243	0.173952	0.781213
19705274	0.219537	0.781218
19706974	0.223302	0.781592
19707854	0.770080	0.781788
19708398	0.268247	0.782207
19708416	0.268332	0.782212
19714099	0.944968	0.783737
19714111	1.653200	0.783748
19714251	1.612351	0.783980
19714356	0.432943	0.784149
19714576	0.440832	0.784244
19714717	0.324262	0.784306
19715545	0.332534	0.784575
19715886	0.349865	0.784688
19716587	0.372910	0.784933
19719422	0.372910	0.785991
19719615	0.214280	0.786063
19721780	0.224585	0.786526
19722448	0.252893	0.786676
19722801	0.795700	0.786766
19723511	0.983136	0.787331
19724219	0.983872	0.788027
19724629	1.028799	0.788430
19728305	1.030857	0.792212
19729068	1.183874	0.792999
19729760	1.364907	0.793818
19729840	1.366621	0.793927
19730093	1.352649	0.794273
19730507	1.541717	0.794833
19730552	1.753340	0.794902
19731924	1.791803	0.797308
19731932	1.833988	0.797322
19732017	1.892684	0.797478
19732049	1.892721	0.797538
19732341	2.153457	0.798091
19733392	5.664884	0.800354
19733849	5.684834	0.802943
19734452	5.684834	0.806371
19734660	5.750209	0.807554
19734722	5.874341	0.807910
19734835	6.035396	0.808574
19734877	6.369821	0.808827
19735053	4.531378	0.809949
19735685	3.536345	0.812812
19735891	3.111963	0.813541
19736208	0.427584	0.814527
19737380	0.429690	0.815029
19738177	0.432100	0.815371
19738446	0.433261	0.815487
19738996	0.543140	0.815725
19739061	1.603776	0.815761
19739165	1.603515	0.815928
19739669	0.429376	0.816736
19741478	0.425607	0.817513
19741895	0.433574	0.817690
19742321	0.365324	0.817875
19742827	0.066421	0.818060
19743860	0.066246	0.818128
19743996	0.240272	0.818137
19744068	0.240208	0.818154
19744070	0.387927	0.818155
19744117	0.551890	0.818173
19744133	0.551885	0.818182
19744147	0.551925	0.818190
19744848	1.950382	0.818577
19744884	2.825066	0.818647
19744937	2.848936	0.818797
19745096	0.155373	0.819250
19745141	0.237034	0.819257
19745251	0.395197	0.819283
19745903	0.395189	0.819540
19746027	0.413464	0.819589
19746192	0.413446	0.819658
19746331	0.414000	0.819715
19746515	0.414002	0.819791
19746610	0.410474	0.819830
19746800	0.401784	0.819908
19747169	0.401784	0.820057
19747375	0.401784	0.820140
19747452	0.401784	0.820170
19747576	0.401785	0.820220
19747678	0.377907	0.820261
19747750	0.377907	0.820288
19747890	0.377898	0.820341
19747991	0.377898	0.820380
19748709	0.071264	0.820651
19748763	0.071264	0.820655
19750964	0.071269	0.820812
19751932	0.071444	0.820881
19751973	0.071800	0.820883
19752291	0.071811	0.820906
19752575	0.071811	0.820927
19752733	0.071811	0.820938
19752840	0.071839	0.820946
19753231	0.072162	0.820974
19753310	0.073818	0.820980
19753438	1.032489	0.820989
19753730	4.358487	0.821290
19754475	7.486207	0.824538
19755612	3.745987	0.833049
19755726	1.606113	0.833476
19756026	1.553213	0.833958
19756038	1.433226	0.833977
19756051	1.290851	0.833995
19756063	1.126899	0.834011
19756075	0.997857	0.834025
19756191	0.648837	0.834140
19756239	0.414654	0.834171
19757529	0.366846	0.834706
19757955	0.326036	0.834863
19758034	0.292648	0.834888
19758515	0.289668	0.835029
19758799	0.289807	0.835111
19758911	0.290359	0.835144
19759647	0.304121	0.835358
19761119	0.304536	0.835805
19761203	0.375858	0.835831
19761496	0.545728	0.835941
19767310	0.545754	0.839114
19767518	0.527304	0.839227
19769134	0.519271	0.840079
19770221	0.438800	0.840644
19771328	0.355144	0.841130
19771535	0.183351	0.841203
19773379	0.181960	0.841541
19773514	0.175486	0.841566
19773635	0.175486	0.841587
19774848	0.175471	0.841800
19775005	0.176320	0.841827
19776315	0.212005	0.842058
19776887	0.305153	0.842180
19779782	0.305207	0.843063
19780695	0.304911	0.843342
19781745	0.304897	0.843662
19781925	0.304301	0.843717
19784913	0.226439	0.844626
19785408	0.185415	0.844738
19785434	0.132309	0.844743
19786320	0.078067	0.844860
19793929	0.096816	0.845454
19794556	0.122244	0.845515
19796482	0.124220	0.845750
19796730	0.124418	0.845781
19796909	0.128506	0.845803
19797470	0.131415	0.845876
19798532	0.079525	0.846015
19808286	0.084136	0.846791
19809389	0.530442	0.846884
19809403	0.926998	0.846891
19809632	1.629407	0.847103
19809635	2.324098	0.847108
19814247	0.003043	0.857827
19814912	0.002598	0.857829
19818119	0.002555	0.857837
19818436	0.002555	0.857838
19820131	0.002544	0.857842
19823459	0.002544	0.857851
19825014	0.002546	0.857855
19825354	0.002546	0.857856
19831333	0.002546	0.857871
19832748	0.002546	0.857875
19833736	0.002555	0.857877
19834619	0.002655	0.857879
19835713	0.321942	0.857882
19837932	0.018369	0.858597
19839604	0.010012	0.858627
19839674	0.002883	0.858628
19841252	0.002883	0.858633
19842532	0.002883	0.858636
19842852	0.002883	0.858637
19842920	0.002884	0.858637
19843011	0.002884	0.858638
19843135	0.002884	0.858638
19843430	0.002884	0.858639
19843505	0.002907	0.858639
19843834	0.002927	0.858640
19844621	0.003385	0.858642
19844711	0.003916	0.858643
19845027	0.004809	0.858644
19845137	0.006347	0.858644
19845146	0.008169	0.858644
19845331	0.010745	0.858646
19846017	0.010745	0.858653
19846454	0.016804	0.858658
19846702	0.027668	0.858662
19853327	0.840186	0.858845
19853374	4.996348	0.858885
19853575	0.032564	0.859889
19853805	0.029843	0.859897
19854448	0.029793	0.859916
19854498	0.029793	0.859917
19854540	0.029413	0.859919
19855905	0.029490	0.859959
19856968	0.029593	0.859990
19857375	0.508096	0.860002
19857910	0.508604	0.860274
19858152	0.509266	0.860397
19858381	0.118551	0.860514
19858410	0.032513	0.860517
19858572	0.035534	0.860522
19859369	0.072082	0.860551
19859436	0.109217	0.860556
19859670	0.161810	0.860581
19861903	0.017985	0.860942
19863661	0.007858	0.860974
19864198	0.016264	0.860978
19865302	0.133050	0.860996
19868583	0.074395	0.861433
19868665	0.020520	0.861439
19869514	0.007383	0.861456
19870544	0.007058	0.861464
19870868	0.007058	0.861466
19871870	1.380818	0.861473
19872043	1.380817	0.861712
19872404	0.008729	0.862211
19872601	0.005866	0.862212
19872655	0.005867	0.862213
19872804	0.005866	0.862214
19873459	0.005866	0.862217
19873542	0.005853	0.862218
19873615	0.005853	0.862218
19874331	0.005853	0.862222
19874645	0.005870	0.862224
19875086	0.005870	0.862227
19875121	0.006015	0.862227
19875169	0.006307	0.862227
19875482	0.008144	0.862229
19875780	0.137109	0.862232
19875964	0.464191	0.862257
19876800	0.103635	0.862645
19877350	0.004462	0.862702
19877893	0.003896	0.862705
19878325	0.003875	0.862706
19878517	0.003864	0.862707
19878890	0.003781	0.862708
19878959	0.003755	0.862709
19879423	0.003752	0.862710
19879737	0.003752	0.862712
19880322	0.003752	0.862714
19880905	0.003752	0.862716
19880976	0.003752	0.862716
19881097	0.003752	0.862717
19881135	0.003747	0.862717
19881263	0.003747	0.862717
19882497	0.003747	0.862722
19883162	0.003747	0.862724
19883672	0.015303	0.862726
19885590	10.523121	0.862756
19885813	0.023885	0.865102
19885932	0.023809	0.865105
19885951	0.037470	0.865106
19886445	0.323172	0.865124
19887775	0.032866	0.865554
19888161	0.007814	0.865567
19888466	0.007813	0.865569
19888741	0.007065	0.865571
19889520	0.006817	0.865577
19889997	0.006637	0.865580
19890898	0.006633	0.865586
19893389	0.006593	0.865602
19893653	3.083901	0.865604
19894041	2.093778	0.866801
19894163	0.210448	0.867056
19894205	0.012535	0.867065
19894554	0.009154	0.867069
19894586	0.008326	0.867070
19895033	0.008292	0.867073
19895050	0.011778	0.867074
19895138	0.017466	0.867075
19895305	0.029638	0.867077
19895340	0.043376	0.867079
19895384	0.061102	0.867080
19895624	0.097557	0.867095
19897407	0.066950	0.867269
19900277	0.073212	0.867461
19900799	0.177017	0.867499
19900906	0.197898	0.867518
19901455	0.346632	0.867627
19901778	0.346632	0.867739
19902050	0.246325	0.867833
19902765	0.279208	0.868009
19903159	0.156310	0.868119
19903580	0.109519	0.868185
19903947	0.096057	0.868225
19904091	0.073373	0.868239
19905390	0.039438	0.868334
19905656	0.037833	0.868345
19906073	0.037623	0.868361
19906190	0.037570	0.868365
19906422	0.089989	0.868374
19906655	0.206477	0.868395
19906730	0.308285	0.868410
19907871	0.308281	0.868762
19908194	0.308279	0.868862
19908775	0.205391	0.869041
19908867	0.115796	0.869060
19909099	0.118591	0.869087
19909257	0.063915	0.869105
19909748	0.410057	0.869137
19909765	0.939363	0.869144
19910268	0.018004	0.869616
19910611	0.017893	0.869622
19911441	0.017896	0.869637
19911637	0.017716	0.869641
19911638	0.017695	0.869641
19912523	0.017679	0.869656
19912878	0.017676	0.869663
19913046	0.017676	0.869666
19913270	0.017998	0.869670
19913341	0.017998	0.869671
19914046	0.018478	0.869684
19914056	0.018468	0.869684
19914987	0.018494	0.869701
19915392	0.025294	0.869708
19916104	2.558683	0.869726
19916904	0.431498	0.871773
19917089	0.297773	0.871853
19917388	0.235511	0.871942
19920120	0.235520	0.872586
19920518	0.235616	0.872679
19923128	0.235492	0.873294
19923153	0.237473	0.873300
19923557	0.239545	0.873396
19923609	0.241526	0.873409
19924121	0.248050	0.873532
19924805	0.259390	0.873702
19925801	1.599500	0.873960
19925938	2.118157	0.874179
19925984	2.973181	0.874277
19926285	2.964893	0.875172
19926545	2.958797	0.875943
19926644	2.730985	0.876236
19926967	0.728300	0.877118
19927262	0.338797	0.877333
19927463	0.259311	0.877401
19928251	0.258448	0.877605
19928610	0.258345	0.877698
19929451	0.258513	0.877915
19931686	0.259913	0.878493
19932538	0.261255	0.878714
19932931	0.262537	0.878817
19933372	0.263410	0.878933
19940714	0.271118	0.880867
19940788	0.281136	0.880887
19942496	0.816923	0.881367
19943770	1.338839	0.882408
19943892	1.360141	0.882571
19943926	1.385307	0.882617
19944227	1.382262	0.883034
19945191	0.395487	0.884367
19945628	0.134282	0.884540
19948137	0.134372	0.884876
19948420	0.134898	0.884914
19949861	0.152521	0.885109
19950546	0.170677	0.885213
19950603	0.192995	0.885223
19951161	1.659389	0.885331
19951477	0.514403	0.885855
19951984	0.513344	0.886116
19952080	0.505943	0.886165
19952959	0.833224	0.886610
19953921	0.850785	0.887411
19957848	0.819653	0.890753
19958190	4.071374	0.891033
19958325	0.485420	0.891582
19961340	0.485502	0.893046
19961665	0.434371	0.893204
19962045	0.409138	0.893369
19962304	0.397575	0.893475
19963274	0.395650	0.893860
19963923	0.396022	0.894117
19964719	0.397804	0.894432
19964800	0.399877	0.894465
19965082	0.407147	0.894577
19966131	0.920894	0.895005
19966864	0.923344	0.895680
19967698	19.567647	0.896450
19969056	3.343723	0.923023
19969463	1.093011	0.924383
19969538	1.046220	0.924465
19970022	1.046182	0.924972
19970170	1.046223	0.925127
19970191	1.045087	0.925149
19970222	1.045097	0.925181
19970418	1.045112	0.925386
19970573	1.045069	0.925548
19970960	1.044955	0.925952
19971269	1.044951	0.926275
19971903	1.054029	0.926938
19972233	1.075211	0.927285
19972977	0.481088	0.928085
19973355	0.639672	0.928267
19973408	0.889684	0.928301
19973449	0.896722	0.928338
19973680	1.003204	0.928545
19973880	0.927841	0.928745
19974069	0.927212	0.928921
19974249	0.933195	0.929088
19974496	0.739302	0.929318
19974511	0.532556	0.929329
19974673	0.173554	0.929416
